A	B	DA	DB	R
9	20	0	60	0
10	20	0	21	0
11	20	0	7	0
9	20	0	5	0
12	20	0	1	0
18	20	0	4	0
13	20	0	0.25	1
9	20	0	3	1
19	20	0	14	1
19	20	0	21	0
19	20	0	30	0
18	20	0	14	0
18	20	0	21	0
19	20	0	7	0
19	20	0	6	0
19	20	0	5	0
10	20	0	2	0
19	20	0	4	1
18	20	0	7	1
18	20	0	30	0
19	20	0	14	0
19	20	0	21	0
18	20	0	5	0
9	20	0	2	1
4	20	0	1	0
19	20	0	3	1
19	20	0	7	0
19	20	0	6	1
19	20	0	5	1
19	20	0	30	0
18	20	0	21	0
18	20	0	14	0
1	20	0	1	0
19	20	0	4	1
19	20	0	14	1
19	20	0	21	1
