A	B	DA	DB	R
10	20	0	60	0
10	20	0	21	0
11	20	0	7	0
9	20	0	5	0
19	20	0	7	0
11	20	0	1	0
7	20	0	1	1
17	20	0	4	0
10	20	0	2	0
9	20	0	1	0
5	20	0	1	1
8	20	0	2	0
8	20	0	1	0
4	20	0	1	1
6	20	0	1	0
15	20	0	1	0
3	20	0	1	1
10	20	0	1	0
7	20	0	1	0
2	20	0	1	1
11	20	0	1	0
9	20	0	1	0
5	20	0	1	1
7	20	0	2	0
8	20	0	1	0
4	20	0	1	1
6	20	0	1	1
5	20	0	2	0
6	20	0	2	0
3	20	0	2	0
7	20	0	1	1
4	20	0	2	0
3	20	0	1	1
2	20	0	2	0
5	20	0	1	1
9	20	0	1	0
