A	B	DA	DB	R
5	10	0	60	1
4	10	0	365	0
6	10	0	60	0
7	10	0	21	0
5	10	0	14	1
4	10	0	14	1
3	10	0	14	0
1	10	0	14	0
9	10	0	30	1
1	10	0	21	0
6	10	0	30	1
1	10	0	30	0
8	10	0	30	1
2	10	0	21	0
2	10	0	30	0
9	10	0	21	1
2	10	0	14	1
1	10	0	60	0
3	10	0	21	0
7	10	0	30	0
9	10	0	30	1
1	10	0	21	0
8	10	0	21	1
1	10	0	30	0
1	10	0	14	0
8	10	0	30	0
9	10	0	14	1
9	10	0	21	1
2	10	0	21	0
2	10	0	14	0
7	10	0	21	1
2	10	0	30	0
9	10	0	30	1
1	10	0	21	0
1	10	0	7	0
8	10	0	21	1
