A	B	DA	DB	R
4.5	10	0	60	0
5	10	0	14	1
3.5	10	0	60	0
4.5	10	0	30	1
5.5	10	0	90	0
4.5	10	0	180	0
5.5	10	0	5	1
5.5	10	0	4	1
5	10	0	180	0
5	10	0	6	1
4	10	0	180	0
5	10	0	7	1
5	10	0	30	1
5.5	10	0	6	1
5.5	10	0	30	1
6	10	0	60	0
6	10	0	30	1
5.5	10	0	90	1
8	10	0	180	0
7.5	10	0	180	0
6	10	0	90	1
9.5	10	0	365	0
9	10	0	365	0
9.5	10	0	180	0
0.5	10	0	30	1
1	10	0	30	1
4.5	10	0	60	1
5	10	0	60	1
1	10	0	60	1
4	10	0	90	0
4	10	0	60	1
4.5	10	0	90	1
5	10	0	90	1
5.5	10	0	90	0
6	10	0	90	0
5.5	10	0	60	0
