A	B	DA	DB	R
5	10	0	60	0
5	10	0	14	1
3	10	0	90	0
3	10	0	60	1
4	10	0	180	0
5	10	0	6	1
5	10	0	180	0
6	10	0	4	1
4	10	0	365	0
5	10	0	7	1
6	10	0	3	1
5	10	0	30	0
5	10	0	21	1
6	10	0	2	1
6	10	0	30	0
6	10	0	21	0
4	10	0	30	0
4	10	0	21	0
5	10	0	5	0
9	10	0	90	0
9	10	0	180	0
4	10	0	7	0
9	10	0	60	0
9	10	0	365	0
1	10	0	2	1
1	10	0	3	1
1	10	0	4	1
5	10	0	7	0
1	10	0	1	1
6	10	0	7	1
4	10	0	14	0
1	10	0	5	1
5	10	0	14	0
4	10	0	7	0
4	10	0	6	1
5	10	0	6	0
