A	B	DA	DB	R
5	10	0	60	0
5	10	0	14	0
5	10	0	6	0
4	10	0	5	0
9	10	0	7	0
5	10	0	1	1
6	10	0	7	0
4	10	0	21	0
6	10	0	6	0
5	10	0	2	0
4	10	0	1	1
5	10	0	7	0
6	10	0	1	1
4	10	0	3	0
3	10	0	1	1
4	10	0	2	0
5	10	0	5	0
5	10	0	1	1
7	10	0	1	0
3	10	0	3	0
3	10	0	2	0
2	10	0	2	0
2	10	0	1	1
4	10	0	1	0
1	10	0	1	1
6	10	0	1	1
3	10	0	1	1
8	10	0	1	0
6	10	0	2	0
5	10	0	1	1
7	10	0	1	1
4	10	0	2	0
3	10	0	2	0
1	10	0	2	0
2	10	0	1	1
4	10	0	1	1
