A	B	DA	DB	R
5	10	0	60	1
4	10	0	365	0
6	10	0	60	0
7	10	0	21	0
5	10	0	14	0
9	10	0	21	0
9	10	0	30	0
9	10	0	14	1
8	10	0	21	0
9	10	0	60	0
8	10	0	14	0
9	10	0	7	0
9	10	0	6	1
9	10	0	90	0
8	10	0	7	0
9	10	0	5	1
9	10	0	180	0
9	10	0	21	0
9	10	0	30	0
1	10	0	2	1
1	10	0	1	1
1	10	0	3	1
6	10	0	7	1
5	10	0	14	0
1	10	0	4	1
1	10	0	5	1
1	10	0	6	1
1	10	0	7	1
4	10	0	14	0
3	10	0	7	1
3	10	0	14	1
2	10	0	14	0
2	10	0	7	1
4	10	0	7	1
3	10	0	21	0
5	10	0	14	0
