A	B	DA	DB	R
4.5	10	0	60	1
5	10	0	180	1
5.5	10	0	365	0
7	10	0	90	0
0.5	10	0	30	1
1	10	0	30	0
2	10	0	30	1
0.5	10	0	21	1
0.5	10	0	14	1
0.5	10	0	60	1
1	10	0	21	0
1	10	0	60	0
1.5	10	0	30	0
9.5	10	0	60	1
1.5	10	0	21	0
2.5	10	0	30	1
0.5	10	0	30	1
1	10	0	30	0
2	10	0	30	1
0.5	10	0	21	1
0.5	10	0	14	1
0.5	10	0	60	1
1	10	0	21	0
1	10	0	60	0
1.5	10	0	30	1
1	10	0	14	0
1.5	10	0	60	1
0.5	10	0	90	1
0.5	10	0	30	1
1	10	0	30	0
1	10	0	90	0
